Batch,Frequency,Frequency Detla,|V| Sadie 1,Vphase Sadie 1,|V| Sadie 2,Vphase Sadie 2,|V| Tucker,Vphase Tucker,|V| Duke,Vphase Duke,|V| Adam,Vphase Adam,|V| Zeus,Vphase Zeus,|V| Murphy,Vphase Murphy,|I| Sadie 1 to Tucker,Iangle Sadie 1 to Tucker,|I| Sadie 1 to Duke,Iangle Sadie 1 to Duke,|I| Sadie 1 to Sadie 2,Iangle Sadie 1 to Sadie 2,|I| Sadie 2 to Tucker,Iangle Sadie 2 to Tucker,|I| Sadie 2 to Duke,Iangle Sadie 2 to Duke,|I| Duke to Adam,Iangle Duke to Adam,|I| Tucker to Adam,Iangle Tucker to Adam,|I| Zeus to Tucker,Iangle Zeus to Tucker,|I| Zeus to Murphy,Iangle Zeus to Murphy,|I| Murphy to Zeus,Iangle Murphy to Zeus,|I| Duke to Murphy,Iangle Duke to Murphy
802,60.007,-0.01,26680.7,0,26613.1,0.0021,25167.9,-3.2684,25528.8,-2.2061,25102.4,-3.2656,24230.5,-5.8006,24230.2,-5.6115,703.41,-5.195,431.363,-1.1801,6.16174,-175.4257,700.991,-4.4481,425.712,-0.776,258.797,1.5561,15.6745,-101.6685,31.1914,-142.5207,490.813,-184.6927,31.1914,37.4796,570.301,-184.5477
803,60.006,-0.02,26677.2,0,26611.8,0.0107,25167.8,-3.2719,25526.8,-2.1961,25104.3,-3.2596,24231.7,-5.7933,24231.5,-5.6042,704.298,-5.3356,430.608,-1.1536,5.68807,-174.8555,700.541,-4.3752,426.118,-0.7017,258.429,1.5776,16.3527,-99.2873,31.1914,-142.5475,490.601,-184.6535,31.584,37.7607,570.301,-184.5745
804,60.006,0,26678.1,0,26612.7,0.0108,25171.7,-3.2737,25531.1,-2.1987,25104,-3.2568,24234.8,-5.7931,24230.4,-5.5998,705.559,-5.4246,430.633,-1.0704,5.3405,-172.3164,699.899,-4.3535,425.742,-0.7182,257.914,1.7122,16.5028,-97.9359,31.1914,-142.5914,491.167,-184.6724,31.4188,38.4335,570.301,-184.6184
805,60.006,0,26681.3,0,26613.7,0.0024,25177.6,-3.2748,25531.2,-2.2052,25107.9,-3.2672,24239.7,-5.7917,24235.4,-5.5984,705.509,-5.3938,431.01,-1.1497,5.04161,-172.8549,700.286,-4.3378,425.742,-0.7707,258.5,1.6924,16.5028,-97.9884,31.584,-142.3359,491.134,-184.6139,31.4188,38.381,570.479,-184.6319
806,60.006,0.01,26684.5,0,26620.9,-0.0023,25177.4,-3.2807,25531.4,-2.2118,25107.7,-3.2729,24238.6,-5.7959,24238.5,-5.6069,705.461,-5.363,431.01,-1.2022,4.87129,-171.4164,700.702,-4.4061,425.367,-0.7958,258.5,1.6399,16.3527,-99.4362,31.584,-142.3884,491.134,-184.6664,31.4188,38.3285,570.657,-184.6454
807,60.007,0,26683.2,0,26619.6,-0.0022,25175.2,-3.2788,25533.6,-2.215,25111.7,-3.2661,24239.8,-5.7971,24233.8,-5.6137,705.461,-5.3983,431.01,-1.2375,5.04161,-172.9427,700.896,-4.4073,425.571,-0.7805,258.5,1.6046,16.3527,-99.4715,31.584,-142.4237,490.924,-184.6347,31.8143,38.5861,570.657,-184.6807
808,60.007,0,26679.7,0,26616.1,-0.0022,25173,-3.2684,25531.7,-2.205,25107.5,-3.265,24235.1,-5.7954,24231,-5.602,705.648,-5.391,430.834,-1.1874,5.39153,-175.6635,700.257,-4.3684,425.4,-0.7293,258.354,1.7078,16.3527,-99.4983,31.4188,-141.7335,491.102,-184.6165,31.6561,39.2759,570.657,-184.7075
809,60.007,0,26678.5,0,26614.9,-0.0021,25170.8,-3.2664,25529.8,-2.2035,25105.3,-3.2629,24232.2,-5.7923,24226.3,-5.6088,704.995,-5.3619,430.66,-1.1458,5.21513,-174.3968,700.257,-4.4037,425.605,-0.7141,258.575,1.7535,16.3527,-99.5336,31.4188,-141.7688,491.102,-184.6518,31.8143,38.524,570.237,-184.6288
810,60.007,0,26679.5,0,26615.9,-0.0019,25168.6,-3.2731,25527.9,-2.2106,25103.1,-3.2695,24231.2,-5.7878,24229.5,-5.6087,703.881,-5.2425,431.238,-1.1665,5.21513,-174.4407,700.673,-4.4635,425.81,-0.7075,258.575,1.7096,16.3527,-99.5775,31.4188,-141.8127,490.894,-184.6297,31.4188,38.1872,570.208,-184.5767
811,60.006,-0.01,26680.5,0,26616.9,-0.0018,25168.5,-3.2704,25528.2,-2.2085,25103,-3.2667,24232.5,-5.7976,24232.7,-5.6086,702.584,-5.1566,431.615,-1.2373,5.68807,-175.1896,701.283,-4.4892,426.015,-0.701,259.086,1.4872,15.6745,-102.0294,31.1914,-142.8816,491.073,-184.6286,31.584,37.4266,570.388,-184.5816
812,60.006,0,26683.3,0,26615.7,0.0031,25168.4,-3.2776,25530.4,-2.2069,25104.9,-3.2644,24229.6,-5.7897,24234.1,-5.605,702.355,-5.1376,431.991,-1.2946,6.04586,-177.5021,701.672,-4.4517,426.39,-0.7592,259.453,1.4081,15.5518,-103.5617,31.3636,-143.6281,491.253,-184.6141,31.584,37.3961,570.568,-184.5731
813,60.007,0.01,26682.1,0,26610.5,0.008,25168.3,-3.2664,25528.6,-2.2055,25102.8,-3.2625,24231,-5.791,24231.3,-5.602,702.355,-5.173,432.193,-1.2801,5.75189,-178.2135,701.451,-4.4372,426.015,-0.7669,259.086,1.4213,15.5518,-103.5971,31.3636,-143.6635,491.253,-184.6495,31.584,37.3607,570.18,-184.5905
814,60.007,0,26685.4,0,26617.9,0.0033,25168.2,-3.2722,25531,-2.2029,25102.7,-3.2682,24230,-5.7951,24230.3,-5.606,702.316,-5.1416,431.817,-1.3057,5.75189,-178.2659,701.451,-4.4896,425.847,-0.7413,258.941,1.4986,15.6745,-102.1477,31.3636,-143.7159,490.865,-184.6809,31.584,37.3083,570.361,-184.6039
815,60.007,0,26682.5,0,26621.2,0.0071,25170.2,-3.2651,25531.3,-2.2057,25104.7,-3.2609,24230.8,-5.7856,24229.4,-5.6065,701.861,-5.0911,431.441,-1.3276,5.68807,-175.3567,701.645,-4.5045,426.427,-0.7675,259.307,1.401,15.6745,-102.1965,31.3636,-143.7647,491.045,-184.6837,31.9774,37.5598,570.361,-184.6527
816,60.007,0,26685.9,0,26624.6,0.0072,25176.3,-3.2662,25529.7,-2.1983,25112.8,-3.2525,24235.9,-5.7842,24240.6,-5.5996,702.661,-5.091,431.847,-1.2802,5.51289,-174.1581,701.205,-4.457,426.802,-0.8476,259.673,1.3,15.1414,-103.3066,31.3636,-143.8171,491.406,-184.6461,31.584,37.2071,570.929,-184.6841
817,60.007,0.01,26687,0,26625.7,0.0073,25180.3,-3.2681,25534.1,-2.201,25121,-3.259,24243.3,-5.7885,24243.9,-5.5996,703.914,-5.1816,431.879,-1.1974,5.3405,-172.87,699.937,-4.3688,426.596,-0.9418,259.893,1.3368,15.0265,-104.9135,31.754,-143.546,491.587,-184.645,31.4188,37.8799,571.109,-184.689
818,60.007,0,26685.9,0,26622.3,-0.0012,25182.4,-3.2709,25536.3,-2.2044,25116.8,-3.2664,24242.9,-5.7997,24245.4,-5.6009,704.749,-5.248,431.299,-1.2555,5.51289,-174.2374,699.719,-4.3541,426.427,-0.8992,259.161,1.3989,15.5518,-103.83,31.754,-143.5814,491.201,-184.6594,31.8143,38.1374,571.29,-184.6864
819,60.007,0,26682.5,0,26621.2,0.0074,25178.2,-3.2698,25532.5,-2.2035,25118.9,-3.2605,24244.3,-5.7925,24244.9,-5.6036,704.332,-5.2593,431.504,-1.2325,5.57053,-177.3312,700.549,-4.4131,426.26,-0.848,259.018,1.5019,15.6745,-102.355,31.1914,-143.2072,490.995,-184.6192,31.8143,38.1106,570.517,-184.6762
820,60.007,-0.01,26681.4,0,26620.1,0.0076,25180.3,-3.2724,25530.7,-2.2019,25116.8,-3.2584,24241.5,-5.7893,24246.4,-5.6048,703.879,-5.1955,431.333,-1.1908,5.57053,-177.3665,701.379,-4.4806,426.093,-0.8052,258.653,1.5158,15.8079,-100.9129,31.1914,-143.2425,490.995,-184.6545,31.584,37.0657,570.107,-184.5975
821,60.007,-0.01,26676.3,0,26615,0.0076,25178.3,-3.2755,25529,-2.2054,25114.8,-3.2614,24242.9,-5.7956,24243.7,-5.6066,703.879,-5.2358,431.163,-1.1541,5.45882,-179.2988,701.161,-4.4709,426.301,-0.7953,258.653,1.4755,15.8079,-100.9532,31.1914,-143.2828,491.177,-184.6498,31.584,37.0254,569.903,-184.5808
822,60.007,0.01,26677.5,0,26613.9,-0.0008,25178.3,-3.2728,25529.4,-2.2034,25112.8,-3.2679,24240.2,-5.801,24241,-5.6121,704.07,-5.2458,431.369,-1.1482,5.21513,-174.9297,700.726,-4.4148,426.301,-0.8392,258.875,1.5123,15.8079,-100.9971,31.1914,-143.3267,491.177,-184.6937,31.4188,37.6982,570.086,-184.5857
823,60.007,0.01,26678.7,0,26617.4,0.0078,25178.3,-3.2701,25529.8,-2.2013,25116.9,-3.2698,24239.3,-5.7966,24244.4,-5.6121,704.262,-5.2557,430.994,-1.1648,5.04161,-173.5816,700.924,-4.4248,426.509,-0.833,259.098,1.5491,16.2126,-101.5306,31.1914,-143.3706,490.973,-184.6716,31.4188,37.6543,570.269,-184.5906
824,60.007,0,26679.9,0,26618.6,0.0079,25180.4,-3.2814,25534.3,-2.2041,25117,-3.267,24242.6,-5.7966,24243.6,-5.6076,704.647,-5.2318,431.2,-1.1589,5.21513,-175.0175,700.708,-4.4186,426.344,-0.7987,258.734,1.5546,15.8079,-101.0849,31.4188,-142.3895,491.339,-184.6255,31.4188,37.6104,570.655,-184.6535
825,60.007,-0.01,26681.2,0,26617.6,-0.0005,25180.5,-3.2787,25534.7,-2.2021,25117,-3.2642,24241.8,-5.7921,24242.8,-5.6032,704.839,-5.2418,431.2,-1.2028,5.57053,-177.5824,701.105,-4.3948,426.344,-0.8426,258.734,1.5107,15.9516,-99.677,31.4188,-142.4334,491.137,-184.6034,31.8143,37.8594,570.838,-184.6584
826,60.007,0,26682.4,0,26618.8,-0.0003,25182.6,-3.2667,25535.2,-2.1999,25121.2,-3.266,24245.2,-5.792,24246.2,-5.6031,704.615,-5.236,430.866,-1.0923,5.57053,-177.6262,701.304,-4.4048,426.717,-0.9144,258.958,1.5475,16.2126,-101.6622,31.4188,-142.4772,491.32,-184.6022,31.8143,37.8156,570.838,-184.7022
827,60.007,0.01,26686,0,26622.4,-0.0002,25182.7,-3.2725,25535.7,-2.2064,25123.4,-3.2624,24244.4,-5.7961,24245.5,-5.6072,703.975,-5.223,430.326,-1.0397,5.09563,-177.1256,701.09,-4.4071,427.836,-1.0505,258.958,1.4951,15.6745,-102.7024,31.584,-143.2466,491.32,-184.6546,31.8143,37.7632,570.635,-184.6976
828,60.007,0.02,26687.3,0,26623.7,-0.0002,25182.8,-3.2698,25540.2,-2.2092,25123.5,-3.2596,24247.8,-5.7961,24249,-5.6072,703.753,-5.2173,429.953,-1.0559,5.21513,-175.2015,700.876,-4.4009,427.836,-1.0944,259.546,1.482,15.6745,-102.7463,31.584,-143.2905,491.119,-184.6315,31.8143,37.7193,570.618,-184.6455
829,60.007,0.01,26688.6,0,26625,0,25187.1,-3.2717,25540.8,-2.2071,25123.6,-3.2567,24251.2,-5.796,24252.4,-5.6072,703.725,-5.1775,430.534,-1.0778,5.75189,-178.9083,701.076,-4.4109,427.298,-1.0325,259.546,1.4382,15.2675,-102.3094,31.584,-143.3343,491.303,-184.6303,31.8143,37.6755,570.802,-184.6503
830,60.007,0.01,26692.2,0,26624.7,0.005,25187.2,-3.2776,25539.4,-2.1997,25123.8,-3.2624,24246.2,-5.7956,24251.7,-5.6112,702.867,-5.1145,431.116,-1.1083,5.93541,-180.0337,701.489,-4.4796,427.343,-0.9569,259.546,1.3858,15.2675,-102.3618,31.584,-143.3867,491.488,-184.6377,31.8143,37.6231,570.786,-184.6067
831,60.008,0.01,26689.6,0,26626,0.0002,25179.2,-3.2703,25533.8,-2.2068,25117.8,-3.2691,24241.3,-5.7916,24246.9,-5.6072,701.379,-4.9816,431.489,-1.1847,5.93541,-180.0825,702.93,-4.5436,427.553,-0.9558,259.91,1.2875,15.0265,-105.512,31.1914,-143.7435,491.288,-184.6205,31.9774,36.865,570.401,-184.6375
832,60.008,0,26682.4,0,26618.8,0.0002,25173.2,-3.2835,25530,-2.2109,25109.7,-3.2681,24236.8,-5.7948,24238.3,-5.6058,699.502,-4.899,431.862,-1.2442,6.04586,-178.3654,704.17,-4.6243,427.763,-0.9378,259.91,1.2556,15.0265,-105.5439,31.1914,-143.7754,490.903,-184.6304,31.9774,36.8331,570.202,-184.6114
833,60.008,-0.01,26676.8,0,26613.2,0.0003,25167.1,-3.2831,25524.1,-2.2105,25103.7,-3.2677,24232.7,-5.8087,24234.1,-5.6197,699.087,-4.9012,431.654,-1.3122,5.75189,-179.0598,703.971,-4.6764,427.019,-0.8999,259.546,1.2867,15.0265,-105.5623,31.584,-143.4858,491.089,-184.6038,31.9774,36.8147,570.202,-184.6298
834,60.007,-0.02,26677.5,0,26613.9,0.0004,25163.1,-3.277,25518.2,-2.2137,25103.8,-3.2663,24228.1,-5.8019,24229.6,-5.6129,699.916,-4.9554,431.654,-1.3341,5.93541,-180.1547,703.143,-4.6658,426.647,-0.8935,259.408,1.3946,15.1414,-104.0212,31.584,-143.5077,491.089,-184.6257,31.4188,37.2092,570.587,-184.6707
835,60.007,0,26676.5,0,26615.3,0.009,25167.4,-3.2705,25518.8,-2.2031,25108.1,-3.2597,24231.6,-5.7934,24233.2,-5.6044,699.681,-4.8566,431.447,-1.419,6.12087,-181.1971,703.343,-4.6675,426.857,-0.879,259.771,1.3096,15.0265,-105.6196,31.584,-143.5431,490.704,-184.6391,31.4188,37.1738,570.773,-184.6671
836,60.007,0.01,26680.3,0,26619,0.0091,25169.7,-3.2669,25521.6,-2.2004,25110.4,-3.256,24232.9,-5.7875,24234.5,-5.5985,699.466,-4.8588,431.654,-1.4218,5.93541,-180.2424,703.33,-4.6361,426.857,-0.9313,259.996,1.3373,15.0265,-105.6719,31.584,-143.5954,491.077,-184.6024,31.8143,37.4144,570.574,-184.6624
837,60.007,0,26682.4,0,26618.8,0.0008,25172.1,-3.2769,25526.5,-2.2022,25112.7,-3.2658,24238.3,-5.7996,24240,-5.6107,701.122,-4.9895,432.278,-1.3391,5.57053,-178.0932,702.492,-4.5855,426.697,-0.9189,259.859,1.4012,15.1414,-104.1747,31.4188,-142.9442,490.88,-184.6012,31.8143,37.3486,570.376,-184.6712
838,60.007,0,26683.8,0,26616.3,0.0058,25178.5,-3.2697,25527.2,-2.2002,25117.1,-3.2678,24241.8,-5.7997,24243.6,-5.6108,703.411,-5.1641,431.742,-1.2781,5.68807,-176.3211,701.447,-4.4625,426.749,-0.8348,259.134,1.4574,15.6745,-103.1609,31.4188,-142.9881,491.067,-184.6001,31.8143,37.3047,570.365,-184.6191
839,60.007,0,26679,0,26615.4,0.0009,25176.7,-3.2728,25525.7,-2.2037,25113.3,-3.2567,24241.2,-5.7917,24243,-5.6028,703.609,-5.1707,431.951,-1.2691,5.8658,-177.5375,701.237,-4.4527,426.591,-0.7969,259.134,1.417,15.6745,-103.2013,31.4188,-143.0285,491.067,-184.6405,31.4188,36.9714,570.553,-184.6205
840,60.007,-0.01,26682.8,0,26619.2,0.001,25177,-3.2785,25526.4,-2.2101,25113.6,-3.2623,24240.6,-5.7957,24242.5,-5.6068,702.96,-5.0733,431.579,-1.2936,5.8658,-177.5898,701.44,-4.4713,426.434,-0.7708,259.361,1.4446,15.6745,-103.2536,31.584,-143.7978,491.254,-184.6478,31.4188,36.9191,570.545,-184.5768
841,60.007,-0.01,26684.3,0,26616.8,0.0062,25177.3,-3.2757,25527,-2.2079,25113.9,-3.2594,24240,-5.7911,24242,-5.6022,701.917,-5.0346,431.579,-1.3374,6.04586,-178.7396,702.055,-4.498,426.434,-0.8146,259.361,1.4008,15.1414,-104.3551,31.1914,-144.1496,491.442,-184.6476,31.584,36.1586,570.733,-184.5826
842,60.007,0.01,26679.5,0,26615.9,0.0013,25175.5,-3.2788,25527.8,-2.2024,25112.2,-3.2624,24237.5,-5.7929,24239.5,-5.604,702.53,-5.0575,431.789,-1.3284,5.8658,-177.674,701.232,-4.5053,426.277,-0.7766,259.589,1.4403,15.2675,-102.8571,31.584,-143.882,491.058,-184.666,31.8143,37.1278,570.349,-184.604
843,60.007,0,26676.3,0,26612.7,0.0013,25173.7,-3.2684,25524.1,-2.2015,25112.3,-3.266,24233.1,-5.7912,24239.3,-5.6068,703.573,-5.1669,431.045,-1.2996,5.51289,-175.274,700.612,-4.4653,426.277,-0.8036,259.228,1.4636,15.4044,-101.372,31.4188,-143.192,491.247,-184.648,31.8143,37.1008,570.349,-184.631
844,60.007,0,26673.2,0,26609.6,0.0014,25173.9,-3.2721,25520.5,-2.2007,25108.4,-3.2648,24232.8,-5.794,24234.9,-5.605,704.401,-5.2263,430.884,-1.2491,5.3405,-173.969,700.404,-4.442,426.277,-0.8306,258.867,1.4871,15.8079,-101.9144,31.4188,-143.219,490.863,-184.653,31.6561,37.7904,570.349,-184.658
845,60.007,0,26672.3,0,26608.8,0.0015,25172.2,-3.2702,25523,-2.2041,25112.9,-3.2584,24236.4,-5.7856,24236.6,-5.6065,704.6,-5.228,431.467,-1.2632,5.81109,-174.8474,700.609,-4.4437,425.907,-0.8372,258.867,1.4517,15.8079,-101.9498,31.2587,-142.5304,491.052,-184.6434,31.503,38.4786,570.349,-184.6934
846,60.007,0,26676.2,0,26612.7,0.0016,25174.7,-3.2667,25526,-2.2014,25113.3,-3.264,24240,-5.7941,24238.1,-5.6006,703.971,-5.2143,431.678,-1.2662,5.98517,-176.1027,700.813,-4.4624,425.751,-0.811,259.095,1.4793,15.8079,-102.0021,31.4188,-143.3067,491.241,-184.6517,31.6561,37.7027,570.727,-184.6687
847,60.007,0,26680.2,0,26616.6,0.0018,25181.2,-3.2679,25526.8,-2.2077,25115.8,-3.2602,24239.5,-5.7979,24241.8,-5.6091,703.757,-5.2165,431.519,-1.2411,5.98517,-176.1549,701.223,-4.4474,425.966,-0.8135,259.324,1.5068,15.4044,-101.5389,31.4188,-143.3589,491.62,-184.6139,31.6561,37.6505,570.533,-184.6629
848,60.007,0,26681.7,0,26614.2,0.0069,25179.5,-3.2744,25533.8,-2.2017,25120.3,-3.2623,24243.2,-5.7981,24247.5,-5.5994,702.503,-5.1278,431.36,-1.2075,6.16174,-177.3328,701.839,-4.4745,426.919,-0.8654,259.685,1.4122,15.2675,-103.0949,31.4188,-143.4028,491.237,-184.6358,31.6561,37.6066,570.912,-184.6308
849,60.007,0.01,26685.7,0,26618.2,0.007,25180,-3.2801,25534.6,-2.208,25116.6,-3.263,24242.7,-5.8019,24247.1,-5.6033,700.63,-4.9803,431.36,-1.2597,6.34059,-178.456,702.661,-4.5602,428.028,-1.0038,260.046,1.3096,15.0265,-106.2485,31.584,-144.172,491.044,-184.621,31.8143,36.8378,570.72,-184.625
850,60.007,0,26687.3,0,26619.8,0.0072,25178.5,-3.2632,25531.4,-2.2009,25117.1,-3.2601,24244.2,-5.7875,24246.7,-5.5987,699.798,-4.9069,431.202,-1.2261,6.52154,-179.5118,703.071,-4.537,428.028,-1.0476,260.046,1.2658,14.9229,-107.8783,31.754,-144.9248,491.235,-184.6208,31.9774,36.0847,570.337,-184.6498
851,60.007,0,26685,0,26617.5,0.0073,25183,-3.2704,25532.3,-2.2039,25121.6,-3.2672,24247.9,-5.7927,24250.5,-5.6039,701.447,-5.0221,431.045,-1.1974,6.04586,-179.1627,702.252,-4.4686,427.504,-0.9896,259.685,1.2673,15.1414,-104.7782,31.1914,-144.5727,491.235,-184.6697,31.8143,36.7451,570.719,-184.6217
852,60.007,0.01,26680.4,0,26619.2,0.0107,25183.5,-3.2644,25533.1,-2.1985,25122.1,-3.261,24247.5,-5.7848,24248.2,-5.6058,703.509,-5.145,430.889,-1.1603,5.51289,-175.6702,701.021,-4.4585,427.349,-0.9518,259.194,1.4079,15.2675,-103.2803,31.0242,-143.8892,491.426,-184.6652,31.6561,37.4212,570.91,-184.6242
853,60.007,0,26679.7,0,26616.1,0.0024,25179.7,-3.2716,25531.8,-2.197,25120.4,-3.2589,24247.3,-5.7961,24245.8,-5.6026,703.922,-5.1968,430.733,-1.1181,5.68807,-176.9566,700.818,-4.4435,426.98,-0.9583,259.065,1.503,15.8079,-102.319,31.4188,-143.6236,491.044,-184.6786,31.6561,37.3858,570.91,-184.6596
854,60.007,0,26679,0,26613,-0.0059,25178.1,-3.2696,25528.2,-2.2044,25116.7,-3.2661,24240.8,-5.7882,24245.7,-5.6138,703.711,-5.1822,431.317,-1.1329,5.8658,-178.168,700.818,-4.4789,426.98,-0.9937,259.065,1.4676,15.2675,-103.3511,31.4188,-143.659,491.235,-184.669,31.6561,37.3504,570.91,-184.695
855,60.007,0,26675.9,0,26608.4,0.0076,25174.3,-3.2685,25526.9,-2.1946,25115,-3.2557,24236.5,-5.7865,24239.3,-5.5976,703.089,-5.1428,431.317,-1.16,5.8658,-178.1951,701.233,-4.439,427.196,-0.9713,259.065,1.4405,15.2675,-103.3782,31.4188,-143.6861,491.426,-184.6521,31.6561,37.3233,570.719,-184.6641
856,60.007,-0.02,26673.7,0,26610.1,0.0026,25174.8,-3.2709,25525.6,-2.2066,25113.4,-3.2672,24238.3,-5.8014,24237,-5.6079,703.082,-5.108,430.948,-1.1803,5.8658,-178.244,701.031,-4.4374,427.412,-0.9708,259.425,1.3405,15.2675,-103.4271,31.4188,-143.735,491.236,-184.634,31.6561,37.2744,570.529,-184.656
857,60.007,-0.01,26679.3,0,26611.9,0.0078,25173.2,-3.2722,25526.5,-2.1994,25114,-3.2592,24237.9,-5.7917,24240.8,-5.6029,702.462,-5.0799,431.317,-1.2476,6.34059,-178.7747,701.239,-4.4427,427.26,-0.9311,259.656,1.3812,15.2675,-103.4658,31.4188,-143.7737,491.236,-184.6727,31.6561,37.2357,570.914,-184.6177
858,60.007,0,26683.5,0,26616,0.008,25180,-3.2735,25529.7,-2.1967,25116.7,-3.2555,24241.7,-5.8002,24244.7,-5.6114,701.843,-5.0653,431.532,-1.2507,6.63599,-178.2669,701.856,-4.4784,427.109,-0.9048,259.656,1.329,15.1414,-105.0564,31.4188,-143.8259,491.24,-184.6139,31.4188,36.174,570.725,-184.6119
859,60.007,0,26683.7,0,26620.1,0.003,25182.7,-3.2751,25536.9,-2.2042,25119.5,-3.2569,24245.4,-5.7896,24248.4,-5.6009,702.045,-5.0052,431.747,-1.259,6.16174,-177.8132,702.065,-4.5023,427.109,-0.9621,259.656,1.2717,15.1414,-105.1137,31.4188,-143.8832,491.24,-184.6712,31.6561,37.1262,570.537,-184.6122
860,60.007,0.01,26684,0,26622.8,0.0115,25185.5,-3.2767,25536.1,-2.2016,25122.2,-3.2583,24251.2,-5.7935,24254.3,-5.6048,702.661,-5.0457,431.809,-1.1898,5.81109,-175.5335,701.864,-4.5092,427.326,-0.9701,259.529,1.3447,15.1414,-105.171,31.4188,-143.9405,491.433,-184.6835,31.6561,37.0689,570.349,-184.6115
861,60.007,0,26685.8,0,26618.3,0.0084,25186.1,-3.2739,25537.2,-2.1996,25120.7,-3.2647,24250.9,-5.789,24250,-5.5955,703.072,-5.1062,431.657,-1.156,5.63973,-174.3003,701.256,-4.4854,427.176,-0.9354,259.403,1.4314,15.2675,-103.6764,31.4188,-143.9843,491.245,-184.6603,31.6561,37.0251,570.543,-184.6173
862,60.007,-0.02,26678.9,0,26617.7,0.0117,25184.6,-3.2687,25533.7,-2.2038,25119.2,-3.2594,24246.7,-5.7923,24245.8,-5.5988,703.894,-5.1718,431.289,-1.1594,5.51289,-176.0985,701.056,-4.4671,427.027,-0.889,259.045,1.4508,15.4044,-102.1965,31.2587,-143.2925,490.865,-184.6705,31.6561,36.9929,570.543,-184.6495
863,60.007,-0.01,26675.9,0,26612.3,0.0034,25178.7,-3.2767,25530.2,-2.2028,25115.5,-3.2581,24240.4,-5.8001,24239.5,-5.6065,703.483,-5.1821,431.072,-1.2354,5.04161,-175.2795,701.266,-4.4607,426.808,-0.9653,259.278,1.5029,15.4044,-102.2235,31.6561,-143.0345,491.058,-184.6525,31.9031,37.9601,570.543,-184.6765
864,60.007,0,26669,0,26605.4,0.0034,25164.8,-3.28,25516.5,-2.2059,25105.6,-3.2663,24232.1,-5.7987,24231.2,-5.6051,702.25,-5.0805,431.657,-1.2475,5.3405,-174.8258,701.675,-4.5102,426.808,-0.9976,259.403,1.3399,15.2675,-103.7679,31.6561,-143.0668,490.872,-184.6178,31.9031,37.9278,570.543,-184.7088
865,60.007,-0.01,26659.7,0,26596.1,0.0035,25154.9,-3.2797,25506.8,-2.2056,25095.7,-3.266,24221.7,-5.7986,24225,-5.6097,700.404,-4.9865,431.809,-1.3489,6.16174,-178.0296,702.083,-4.5511,426.441,-0.9921,259.403,1.3161,14.6139,-106.4645,31.4188,-144.0996,490.872,-184.6416,31.6561,36.9098,569.976,-184.6556
866,60.006,-0.02,26658.2,0,26588.4,0.0003,25149,-3.2742,25501.1,-2.2001,25087.6,-3.2696,24215.5,-5.793,24218.8,-5.604,700.201,-4.9497,432.178,-1.3911,6.81578,-179.5372,702.083,-4.5647,425.778,-0.8187,259.17,1.2234,15.1414,-105.3437,31.4188,-144.1132,490.872,-184.6552,31.6561,36.8962,570.171,-184.6302
867,60.006,-0.02,26655.3,0,26591.7,0.0036,25151.5,-3.2689,25501.6,-2.2042,25090.1,-3.2641,24215.4,-5.7959,24214.6,-5.6021,701.228,-4.9771,431.809,-1.3896,6.63599,-178.5813,701.476,-4.5242,425.632,-0.767,259.045,1.327,15.2675,-103.8324,31.2587,-143.4163,490.492,-184.6593,31.6561,36.8691,569.985,-184.6003
868,60.006,-0.01,26657.1,0,26589.7,0.0089,25152.2,-3.266,25502.7,-2.2021,25090.8,-3.2612,24215.2,-5.7913,24218.6,-5.6023,701.638,-5.0378,431.874,-1.3069,6.45825,-177.5881,701.278,-4.5174,425.852,-0.7615,258.92,1.414,15.4044,-102.3641,31.2587,-143.4601,490.882,-184.6151,31.503,37.5489,570.18,-184.6051
869,60.006,0,26661.4,0,26591.5,0.0006,25152.9,-3.2716,25506.1,-2.1994,25091.6,-3.2667,24219.1,-5.7998,24218.5,-5.6061,700.818,-5.0562,431.355,-1.2526,6.45825,-177.6403,702.108,-4.5202,425.852,-0.8137,259.155,1.4408,15.2675,-103.9284,31.6561,-143.2273,490.697,-184.5993,31.503,37.4967,570.18,-184.6573
870,60.006,0,26661.8,0,26594.4,0.0092,25155.9,-3.2732,25509.5,-2.2019,25090.5,-3.2631,24216.8,-5.7942,24220.4,-5.6052,699.796,-5.029,431.355,-1.3099,6.28275,-176.6026,702.53,-4.511,426.072,-0.8218,259.39,1.4624,15.1414,-105.5241,31.6561,-143.2846,490.893,-184.6126,31.9031,37.71,569.996,-184.6576
871,60.006,0,26664.7,0,26601.2,0.0041,25154.8,-3.2781,25512.9,-2.2127,25095.6,-3.2637,24218.7,-5.8017,24222.4,-5.6128,700.011,-4.9771,431.205,-1.2979,6.28275,-176.6683,702.53,-4.5767,426.293,-0.8383,259.39,1.3967,15.2675,-104.0514,31.2587,-143.6353,490.513,-184.6553,31.503,37.3737,570.388,-184.6463
872,60.006,0.02,26660.4,0,26596.8,0.0042,25159.6,-3.2773,25510,-2.2024,25094.2,-3.2669,24218.5,-5.794,24222.3,-5.6051,702.065,-5.0191,431.205,-1.3386,6.10968,-175.551,701.307,-4.5655,426.149,-0.8001,259.033,1.408,15.4044,-102.58,31.1035,-142.944,490.71,-184.652,31.3549,38.0636,570.584,-184.649
